Amazon Title,Amazon Price,Amazon URL,Amazon Image,Flipkart Title,Flipkart Price,Flipkart URL,Flipkart Image
"OnePlus Nord 3 5G (Tempest Gray, 8GB RAM, 128GB Storage)","₹26,990.",https://www.amazon.in/OnePlus-Nord-Tempest-128GB-Storage/dp/B0C7V84BS2/ref=sr_1_39?dib=eyJ2IjoiMSJ9.FGuzN9bpIaGHaL0MdVfnkpJ_vKcuXG5ZZVbz_y43SWKCm-wLgCasX7wGoXJGxYpET_GWtnOGBzPo-ZttV4byHYwjH9ZgAR79mh3rYTg0F-de3066ikblGMCa98RlH4-DOzh32AE7YVVwApwioJbNkpHukAIHzsi04zrOJC4gntnVMKrFV0_yoytLVkm6J4fA5q5AKH1CL967PAkP61xLXllUwO4pw0Abvza7JCFitNc.4Pn3kSaA2ehxMVK_aXJ02OBNuFOL9Gi0JzGs9_CwyJc&dib_tag=se&keywords=oneplus+mobile+under+80000&nsdOptOutParam=true&qid=1744392605&sr=8-39&xpid=dAMTofszBK8s_,https://m.media-amazon.com/images/I/41k+DrrxKfL._SY300_SX300_.jpg,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)","₹25,990",https://www.flipkart.com/oneplus-nord-3-5g-tempest-gray-128-gb/p/itm5fc87afce35dc?pid=MOBGRK2VXCKBADB5&lid=LSTMOBGRK2VXCKBADB5PWLS9T&marketplace=FLIPKART&q=oneplus+under+80000&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=93e5e0c4-386f-413e-bc35-ee9a479e5edb.MOBGRK2VXCKBADB5.SEARCH&ppt=None&ppn=None&ssid=vu616jcu0w0000001744458623995&qH=7508f7e1cde2fe81,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/a/y/i/nord-3-5g-cph2491-oneplus-original-imagrk2vbpbegxmy.jpeg?q=70&crop=false
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 8GB RAM, 128GB Storage)","₹15,499.",https://www.amazon.in/OnePlus-Nord-Chromatic-128GB-Storage/dp/B0BY8MCQ9S/ref=sr_1_40?dib=eyJ2IjoiMSJ9.FGuzN9bpIaGHaL0MdVfnkpJ_vKcuXG5ZZVbz_y43SWKCm-wLgCasX7wGoXJGxYpET_GWtnOGBzPo-ZttV4byHYwjH9ZgAR79mh3rYTg0F-de3066ikblGMCa98RlH4-DOzh32AE7YVVwApwioJbNkpHukAIHzsi04zrOJC4gntnVMKrFV0_yoytLVkm6J4fA5q5AKH1CL967PAkP61xLXllUwO4pw0Abvza7JCFitNc.4Pn3kSaA2ehxMVK_aXJ02OBNuFOL9Gi0JzGs9_CwyJc&dib_tag=se&keywords=oneplus+mobile+under+80000&nsdOptOutParam=true&qid=1744392605&sr=8-40&xpid=dAMTofszBK8s_,https://m.media-amazon.com/images/I/41NOKPCVM7L._SX300_SY300_QL70_ML2_.jpg,"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 128 GB)  (8 GB RAM)","₹19,398",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-chromatic-gray-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ42KHUZZKMN&lid=LSTMOBGZJ42KHUZZKMNXWVSWG&marketplace=FLIPKART&q=oneplus+under+80000&store=tyy%2F4io&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=93e5e0c4-386f-413e-bc35-ee9a479e5edb.MOBGZJ42KHUZZKMN.SEARCH&ppt=None&ppn=None&ssid=vu616jcu0w0000001744458623995&qH=7508f7e1cde2fe81,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/p/r/b/nord-ce-3-lite-5g-ce2099-oneplus-original-imagzj42cctpjjze.jpeg?q=70&crop=false
"OnePlus 12 (Silky Black, 12GB RAM, 256GB Storage)","₹61,998.",https://www.amazon.in/OnePlus-Silky-Black-256GB-Storage/dp/B0CQPM5WMB/ref=sr_1_45?dib=eyJ2IjoiMSJ9.FGuzN9bpIaGHaL0MdVfnkpJ_vKcuXG5ZZVbz_y43SWKCm-wLgCasX7wGoXJGxYpET_GWtnOGBzPo-ZttV4byHYwjH9ZgAR79mh3rYTg0F-de3066ikblGMCa98RlH4-DOzh32AE7YVVwApwioJbNkpHukAIHzsi04zrOJC4gntnVMKrFV0_yoytLVkm6J4fA5q5AKH1CL967PAkP61xLXllUwO4pw0Abvza7JCFitNc.4Pn3kSaA2ehxMVK_aXJ02OBNuFOL9Gi0JzGs9_CwyJc&dib_tag=se&keywords=oneplus+mobile+under+80000&nsdOptOutParam=true&qid=1744392605&sr=8-45&xpid=dAMTofszBK8s_,https://m.media-amazon.com/images/I/41pR0qlI0yL._SX300_SY300_QL70_ML2_.jpg,"OnePlus 11R 5G (Sonic Black, 256 GB)  (16 GB RAM)","₹38,999",https://www.flipkart.com/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBA772DT&marketplace=FLIPKART&q=oneplus+under+80000&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=93e5e0c4-386f-413e-bc35-ee9a479e5edb.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=vu616jcu0w0000001744458623995&qH=7508f7e1cde2fe81,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/6/x/a/11r-5g-5011102525-oneplus-original-imagn3afeqfr6acy.jpeg?q=70&crop=false
"OnePlus 11R 5G (Sonic Black, 8GB RAM, 128GB Storage)","₹35,999.",https://www.amazon.in/OnePlus-Sonic-Black-128GB-Storage/dp/B0BSNP46QP/ref=sr_1_47?dib=eyJ2IjoiMSJ9.FGuzN9bpIaGHaL0MdVfnkpJ_vKcuXG5ZZVbz_y43SWKCm-wLgCasX7wGoXJGxYpET_GWtnOGBzPo-ZttV4byHYwjH9ZgAR79mh3rYTg0F-de3066ikblGMCa98RlH4-DOzh32AE7YVVwApwioJbNkpHukAIHzsi04zrOJC4gntnVMKrFV0_yoytLVkm6J4fA5q5AKH1CL967PAkP61xLXllUwO4pw0Abvza7JCFitNc.4Pn3kSaA2ehxMVK_aXJ02OBNuFOL9Gi0JzGs9_CwyJc&dib_tag=se&keywords=oneplus+mobile+under+80000&nsdOptOutParam=true&qid=1744392605&sr=8-47&xpid=dAMTofszBK8s_,https://m.media-amazon.com/images/I/41PMrVjsowL._SX300_SY300_QL70_ML2_.jpg,"OnePlus 11R 5G (Sonic Black, 256 GB)  (16 GB RAM)","₹38,999",https://www.flipkart.com/oneplus-11r-5g-sonic-black-256-gb/p/itmd8344a066fd54?pid=MOBGN3AUFRGVERFB&lid=LSTMOBGN3AUFRGVERFBA772DT&marketplace=FLIPKART&q=oneplus+under+80000&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=93e5e0c4-386f-413e-bc35-ee9a479e5edb.MOBGN3AUFRGVERFB.SEARCH&ppt=None&ppn=None&ssid=vu616jcu0w0000001744458623995&qH=7508f7e1cde2fe81,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/6/x/a/11r-5g-5011102525-oneplus-original-imagn3afeqfr6acy.jpeg?q=70&crop=false
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 8GB RAM, 128GB Storage)","₹12,699.",https://www.amazon.in/OnePlus-Nord-Pastel-128GB-Storage/dp/B0BY8JZ22K/ref=sr_1_48?dib=eyJ2IjoiMSJ9.FGuzN9bpIaGHaL0MdVfnkpJ_vKcuXG5ZZVbz_y43SWKCm-wLgCasX7wGoXJGxYpET_GWtnOGBzPo-ZttV4byHYwjH9ZgAR79mh3rYTg0F-de3066ikblGMCa98RlH4-DOzh32AE7YVVwApwioJbNkpHukAIHzsi04zrOJC4gntnVMKrFV0_yoytLVkm6J4fA5q5AKH1CL967PAkP61xLXllUwO4pw0Abvza7JCFitNc.4Pn3kSaA2ehxMVK_aXJ02OBNuFOL9Gi0JzGs9_CwyJc&dib_tag=se&keywords=oneplus+mobile+under+80000&nsdOptOutParam=true&qid=1744392605&sr=8-48&xpid=dAMTofszBK8s_,https://m.media-amazon.com/images/I/41Xe96WtZoL._SX300_SY300_QL70_ML2_.jpg,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)  (8 GB RAM)","₹17,990",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ3WM5SGTGVZ&lid=LSTMOBGZJ3WM5SGTGVZCQNEA7&marketplace=FLIPKART&q=oneplus+under+80000&store=tyy%2F4io&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=60ea15e2-68e7-4916-87d2-fe2c943dfe70.MOBGZJ3WM5SGTGVZ.SEARCH&ppt=None&ppn=None&ssid=0r7kr3fvgw0000001744458346328&qH=7508f7e1cde2fe81,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/g/p/d/nord-ce-3-lite-5g-cph2467-oneplus-original-imah4ehbgmz4qzhz.jpeg?q=70&crop=false
"Samsung Galaxy F15 5G (Jazzy Green, 6GB RAM, 128 GB Storage)","₹12,411.",https://www.amazon.in/Samsung-Galaxy-Jazzy-Green-Storage/dp/B0CY8D33MQ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.QTPN8sm7ojVAAMiY460FCbMnKmWfGwrHMh1TzqBWDI4UK2D4hSpA7cDbMFnKX8WgYvOd7i46goQsMgZwFzHf9XWsx6HYi86YajPjR0ZUQ8zypXMu2Ga_lZqZIS9uMgOUWkgB7K8CpvZYsiZPNyQANM4v_OlivkkznIw-vRXCHBV3mHxG-5zN_aLftuNXP2JykhZcmB_w8KOcWgjECbmSIkjZjif754Di4rypXJwmKCI.SSBsuXSJbfpe5ir9rl29avKI3Y4Ue68VRFY4R4stKG0&dib_tag=se&keywords=samsung+mobile+under+100000&nsdOptOutParam=true&qid=1744393650&sr=8-20&xpid=7h2dWHDOlkanh,https://m.media-amazon.com/images/I/4103b-jg1+L._SY300_SX300_.jpg,"SAMSUNG Galaxy F16 5G (Glam Green, 128 GB)  (8 GB RAM)","₹14,499",https://www.flipkart.com/samsung-galaxy-f16-5g-glam-green-128-gb/p/itm05d1354ab28a9?pid=MOBH9ASGHHWYPHRF&lid=LSTMOBH9ASGHHWYPHRFHONIBZ&marketplace=FLIPKART&q=Samsung+under+100000&store=tyy%2F4io&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=en_iDwSB1q8rQWDBEfjya3TCOEG4nt2Hx0ZiKuqm5H4w67gohaGW2qH58XUUA3K3kkXh5nWqdT6YpmzVO3VbSBU3WaRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=5upqszca4w0000001744459816167&qH=af5ee9253b052512,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/f/b/3/-original-imahb5pxz9yzqmxa.jpeg?q=70&crop=false
"Samsung Galaxy F15 5G (Ash Black, 6GB RAM, 128 GB Storage)","₹12,344.",https://www.amazon.in/Samsung-Galaxy-F15-Black-Storage/dp/B0CY8FR4R7/ref=sr_1_23?dib=eyJ2IjoiMSJ9.QTPN8sm7ojVAAMiY460FCbMnKmWfGwrHMh1TzqBWDI4UK2D4hSpA7cDbMFnKX8WgYvOd7i46goQsMgZwFzHf9XWsx6HYi86YajPjR0ZUQ8zypXMu2Ga_lZqZIS9uMgOUWkgB7K8CpvZYsiZPNyQANM4v_OlivkkznIw-vRXCHBV3mHxG-5zN_aLftuNXP2JykhZcmB_w8KOcWgjECbmSIkjZjif754Di4rypXJwmKCI.SSBsuXSJbfpe5ir9rl29avKI3Y4Ue68VRFY4R4stKG0&dib_tag=se&keywords=samsung+mobile+under+100000&nsdOptOutParam=true&qid=1744393650&sr=8-23&xpid=7h2dWHDOlkanh,https://m.media-amazon.com/images/I/41UwoivW+4L._SY300_SX300_.jpg,"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)  (6 GB RAM)","₹13,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&q=Samsung+under+100000&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=77f61c75-bea7-4722-8f3f-b34236347dd7.MOBGYBAVBQ86QKJT.SEARCH&ppt=None&ppn=None&ssid=eag2ds5wps0000001744460201376&qH=af5ee9253b052512,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/m/u/d/-original-imah3agqugmgpwty.jpeg?q=70&crop=false
"Samsung Galaxy F15 5G (Groovy Violet, 6GB RAM, 128 GB Storage)","₹12,440.",https://www.amazon.in/Samsung-Galaxy-Groovy-Violet-Storage/dp/B0CY8DMQLW/ref=sr_1_46?dib=eyJ2IjoiMSJ9.yaDbdSFlY68EPs-m0Wy2lNWJ5JECQD37arY1l9etaXZTtzC1BKmdHJUfmjlnaaFMLZojTxOk1oZNPOLPTgpHFQiHOPu7m_06Y6LSApK4tRBp2cVPW8K5XgbiTtxCt9VRZCscsQbbwVTbPP9g6afys9OJN5S_xQalJGUpuK3TmpdyyjUD3SKdM0LJOSBoWTN8_n2TMSTgjtPj-98CRbinD7D7YvWJfA8Ti8t5lI2ZUfk.ScNlL26pABHNHWKXFD8-KXrDvv_zIORfPWqzmUNppAM&dib_tag=se&keywords=samsung+mobile+under+100000&nsdOptOutParam=true&qid=1744393855&sr=8-46&xpid=7h2dWHDOlkanh,https://m.media-amazon.com/images/I/41cxKeGr4FL._SX300_SY300_QL70_ML2_.jpg,"SAMSUNG Galaxy F06 5G (Lit Violet, 128 GB)  (6 GB RAM)","₹10,499",https://www.flipkart.com/samsung-galaxy-f06-5g-lit-violet-128-gb/p/itm10bd1668b9bf2?pid=MOBH9AS4PUVXZ3RH&lid=LSTMOBH9AS4PUVXZ3RHQVQG4J&marketplace=FLIPKART&q=Samsung+under+100000&store=tyy%2F4io&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=en_iDwSB1q8rQWDBEfjya3TCOEG4nt2Hx0ZiKuqm5H4w65KF0z-AYCf4aAzpyr9EqNFVj7PfX3klznOQYCTCmSDIa8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=5upqszca4w0000001744459816167&qH=af5ee9253b052512,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/v/c/1/-original-imahb5gc6anfdgmb.jpeg?q=70&crop=false
"Samsung Galaxy F05 (Twilight Blue, 64 GB) (4 GB RAM)","₹7,029.",https://www.amazon.in/Samsung-Galaxy-Twilight-Blue-64/dp/B0DJC2L66N/ref=sr_1_50?dib=eyJ2IjoiMSJ9.yaDbdSFlY68EPs-m0Wy2lNWJ5JECQD37arY1l9etaXZTtzC1BKmdHJUfmjlnaaFMLZojTxOk1oZNPOLPTgpHFQiHOPu7m_06Y6LSApK4tRBp2cVPW8K5XgbiTtxCt9VRZCscsQbbwVTbPP9g6afys9OJN5S_xQalJGUpuK3TmpdyyjUD3SKdM0LJOSBoWTN8_n2TMSTgjtPj-98CRbinD7D7YvWJfA8Ti8t5lI2ZUfk.ScNlL26pABHNHWKXFD8-KXrDvv_zIORfPWqzmUNppAM&dib_tag=se&keywords=samsung+mobile+under+100000&nsdOptOutParam=true&qid=1744393855&sr=8-50&xpid=7h2dWHDOlkanh,https://m.media-amazon.com/images/I/41Rdb8rblgL._SX300_SY300_QL70_ML2_.jpg,"SAMSUNG Galaxy F16 5G (Vibing Blue, 128 GB)  (6 GB RAM)","₹12,999",https://www.flipkart.com/samsung-galaxy-f16-5g-vibing-blue-128-gb/p/itmc59882b14985a?pid=MOBH9ASG42S7QZ6P&lid=LSTMOBH9ASG42S7QZ6PM3IJJ8&marketplace=FLIPKART&q=Samsung+under+100000&store=tyy%2F4io&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_iDwSB1q8rQWDBEfjya3TCOEG4nt2Hx0ZiKuqm5H4w66ruMewqADi1PLoEn-txH-h8GqMR-QKgmuxXxgfWbTfaGJMZAJirnjvZRqZ0WhE16A%3D&ppt=None&ppn=None&ssid=5upqszca4w0000001744459816167&qH=af5ee9253b052512,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/p/t/u/-original-imahb5pxkaeqgnuz.jpeg?q=70&crop=false
Samsung Galaxy S23 FE 5G (Purple 128 GB Storage) (8 GB RAM),"₹38,999.",https://www.amazon.in/SAMSUNG-Galaxy-S23-Purple-Storage/dp/B0CJXQV9R2/ref=sr_1_51?dib=eyJ2IjoiMSJ9.yaDbdSFlY68EPs-m0Wy2lNWJ5JECQD37arY1l9etaXZTtzC1BKmdHJUfmjlnaaFMLZojTxOk1oZNPOLPTgpHFQiHOPu7m_06Y6LSApK4tRBp2cVPW8K5XgbiTtxCt9VRZCscsQbbwVTbPP9g6afys9OJN5S_xQalJGUpuK3TmpdyyjUD3SKdM0LJOSBoWTN8_n2TMSTgjtPj-98CRbinD7D7YvWJfA8Ti8t5lI2ZUfk.ScNlL26pABHNHWKXFD8-KXrDvv_zIORfPWqzmUNppAM&dib_tag=se&keywords=samsung+mobile+under+100000&nsdOptOutParam=true&qid=1744393855&sr=8-51&xpid=7h2dWHDOlkanh,https://m.media-amazon.com/images/I/31ducEh481L._SX300_SY300_QL70_ML2_.jpg,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)  (8 GB RAM)","₹41,999",https://www.flipkart.com/samsung-galaxy-s24-fe-5g-graphite-128-gb/p/itme960199e26f23?pid=MOBH4ZG33EBNZKS7&lid=LSTMOBH4ZG33EBNZKS751CITE&marketplace=FLIPKART&q=Samsung+under+100000&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=77f61c75-bea7-4722-8f3f-b34236347dd7.MOBH4ZG33EBNZKS7.SEARCH&ppt=None&ppn=None&ssid=eag2ds5wps0000001744460201376&qH=af5ee9253b052512,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/y/x/8/-original-imah8gber9wv5ny8.jpeg?q=70&crop=false
